text,tokens,labels,rationales
"June 23 , 2009 : A group of motorcycle-borne armed Maoists open fire on Lakhisarai district court premises in Bihar to free four of their men .","['June', '23', ',', '2009', ':', 'A', 'group', 'of', 'motorcycle-borne', 'armed', 'Maoists', 'open', 'fire', 'on', 'Lakhisarai', 'district', 'court', 'premises', 'in', 'Bihar', 'to', 'free', 'four', 'of', 'their', 'men', '.']","['B-etime', 'I-etime', 'I-etime', 'I-etime', 'O', 'O', 'B-participant', 'O', 'O', 'O', 'B-participant', 'B-trigger', 'I-trigger', 'B-fname', 'I-fname', 'I-fname', 'I-fname', 'I-fname', 'O', 'B-place', 'O', 'O', 'O', 'O', 'O', 'B-target', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"June 10 , 2009 : Nine security personnel , including CRPF troopers , ambushed by Maoists during a routine patrol in Saranda jungles in Jharkhand .","['June', '10', ',', '2009', ':', 'Nine', 'security', 'personnel', ',', 'including', 'CRPF', 'troopers', ',', 'ambushed', 'by', 'Maoists', 'during', 'a', 'routine', 'patrol', 'in', 'Saranda', 'jungles', 'in', 'Jharkhand', '.']","['B-etime', 'I-etime', 'I-etime', 'I-etime', 'O', 'O', 'B-target', 'I-target', 'O', 'O', 'B-target', 'I-target', 'O', 'B-trigger', 'O', 'B-participant', 'O', 'O', 'O', 'O', 'O', 'B-place', 'O', 'O', 'B-place', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"May 22 , 2009 : Maoists kill 16 policemen in the jungles of Gadchiroli district in Maharashtra .","['May', '22', ',', '2009', ':', 'Maoists', 'kill', '16', 'policemen', 'in', 'the', 'jungles', 'of', 'Gadchiroli', 'district', 'in', 'Maharashtra', '.']","['B-etime', 'I-etime', 'I-etime', 'I-etime', 'O', 'B-participant', 'B-trigger', 'O', 'B-target', 'O', 'O', 'O', 'O', 'B-place', 'O', 'O', 'B-place', 'O']","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"April 13 , 2009 : Around 10 policemen are killed in eastern Orissa 's Koraput district when Maoists attack a state-run bauxite mine .","['April', '13', ',', '2009', ':', 'Around', '10', 'policemen', 'are', 'killed', 'in', 'eastern', 'Orissa', ""'s"", 'Koraput', 'district', 'when', 'Maoists', 'attack', 'a', 'state-run', 'bauxite', 'mine', '.']","['B-etime', 'I-etime', 'I-etime', 'I-etime', 'O', 'O', 'O', 'B-target', 'O', 'B-trigger', 'O', 'O', 'B-place', 'O', 'B-place', 'O', 'O', 'B-participant', 'B-trigger', 'B-fname', 'I-fname', 'I-fname', 'I-fname', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
"When the opposition Congress organised a padyatra in Salipur in Cuttack district as part of its Jana Jagaran Yatra on Saturday , the BJD roped in some dissident block level Congress workers from that area to show that its image had not been affected in any manner .","['When', 'the', 'opposition', 'Congress', 'organised', 'a', 'padyatra', 'in', 'Salipur', 'in', 'Cuttack', 'district', 'as', 'part', 'of', 'its', 'Jana', 'Jagaran', 'Yatra', 'on', 'Saturday', ',', 'the', 'BJD', 'roped', 'in', 'some', 'dissident', 'block', 'level', 'Congress', 'workers', 'from', 'that', 'area', 'to', 'show', 'that', 'its', 'image', 'had', 'not', 'been', 'affected', 'in', 'any', 'manner', '.']","['O', 'O', 'O', 'B-organizer', 'O', 'O', 'B-trigger', 'O', 'B-place', 'O', 'B-place', 'O', 'O', 'O', 'O', 'O', 'B-trigger', 'I-trigger', 'I-trigger', 'B-etime', 'I-etime', 'O', 'O', 'B-target', 'O', 'O', 'O', 'O', 'O', 'O', 'B-organizer', 'B-participant', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
The seven-km long padyatra by the Congress from Manoharpur to Salipur was attended by party supporters and farmers .,"['The', 'seven-km', 'long', 'padyatra', 'by', 'the', 'Congress', 'from', 'Manoharpur', 'to', 'Salipur', 'was', 'attended', 'by', 'party', 'supporters', 'and', 'farmers', '.']","['O', 'O', 'O', 'B-trigger', 'O', 'O', 'B-organizer', 'O', 'B-place', 'O', 'B-place', 'O', 'O', 'O', 'B-organizer', 'B-participant', 'O', 'B-participant', 'O']","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
The rally culminated in a public meeting where senior Congress leaders held the BJD government responsible for the spate of farmer suicides in the State since September .,"['The', 'rally', 'culminated', 'in', 'a', 'public', 'meeting', 'where', 'senior', 'Congress', 'leaders', 'held', 'the', 'BJD', 'government', 'responsible', 'for', 'the', 'spate', 'of', 'farmer', 'suicides', 'in', 'the', 'State', 'since', 'September', '.']","['O', 'B-trigger', 'O', 'O', 'O', 'B-trigger', 'I-trigger', 'O', 'O', 'B-organizer', 'B-participant', 'O', 'O', 'B-target', 'I-target', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Many senior party leaders joined PCC president Prasad Harichandan in the padyatra and addressed the gathering criticising Chief Minister .,"['Many', 'senior', 'party', 'leaders', 'joined', 'PCC', 'president', 'Prasad', 'Harichandan', 'in', 'the', 'padyatra', 'and', 'addressed', 'the', 'gathering', 'criticising', 'Chief', 'Minister', '.']","['O', 'O', 'B-organizer', 'B-participant', 'O', 'B-organizer', 'B-participant', 'I-participant', 'I-participant', 'O', 'O', 'B-trigger', 'O', 'O', 'O', 'B-trigger', 'O', 'B-target', 'I-target', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]"
Saturday ’ s was the third phase of the Jana Jagaran padyatra .,"['Saturday', '’', 's', 'was', 'the', 'third', 'phase', 'of', 'the', 'Jana', 'Jagaran', 'padyatra', '.']","['B-etime', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-trigger', 'I-trigger', 'I-trigger', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0]"
"The party had organised the first two phases of the padyatra at Angul and Dhenkanal , and Nuapada and Nabarangpur .","['The', 'party', 'had', 'organised', 'the', 'first', 'two', 'phases', 'of', 'the', 'padyatra', 'at', 'Angul', 'and', 'Dhenkanal', ',', 'and', 'Nuapada', 'and', 'Nabarangpur', '.']","['O', 'B-organizer', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-trigger', 'O', 'B-place', 'O', 'B-place', 'O', 'O', 'B-place', 'O', 'B-place', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
The BJD had also organised a rally in Bargarh district a few days ago in western Odisha where more farmers had taken the extreme step .,"['The', 'BJD', 'had', 'also', 'organised', 'a', 'rally', 'in', 'Bargarh', 'district', 'a', 'few', 'days', 'ago', 'in', 'western', 'Odisha', 'where', 'more', 'farmers', 'had', 'taken', 'the', 'extreme', 'step', '.']","['O', 'B-organizer', 'O', 'O', 'O', 'O', 'B-trigger', 'O', 'B-place', 'O', 'B-etime', 'I-etime', 'I-etime', 'I-etime', 'O', 'O', 'B-place', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"NE Youth 's Death Sparks Protest 01st February 2014 09:23 AM Nido Taniam , son of Arunachal Pradesh Congress legislator Nido Pavitra died on Thursday allegedly after being beaten up at a market area in Lajpar Nagar here .","['NE', 'Youth', ""'s"", 'Death', 'Sparks', 'Protest', '01st', 'February', '2014', '09:23', 'AM', 'Nido', 'Taniam', ',', 'son', 'of', 'Arunachal', 'Pradesh', 'Congress', 'legislator', 'Nido', 'Pavitra', 'died', 'on', 'Thursday', 'allegedly', 'after', 'being', 'beaten', 'up', 'at', 'a', 'market', 'area', 'in', 'Lajpar', 'Nagar', 'here', '.']","['O', 'B-target', 'O', 'O', 'O', 'B-trigger', 'O', 'O', 'O', 'O', 'O', 'B-target', 'I-target', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-etime', 'I-etime', 'O', 'O', 'O', 'B-trigger', 'I-trigger', 'B-fname', 'I-fname', 'I-fname', 'I-fname', 'O', 'B-place', 'I-place', 'O', 'O']","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
The incident has sparked protests across New Delhi over the security of students from the north-east .,"['The', 'incident', 'has', 'sparked', 'protests', 'across', 'New', 'Delhi', 'over', 'the', 'security', 'of', 'students', 'from', 'the', 'north-east', '.']","['O', 'B-trigger', 'O', 'O', 'B-trigger', 'O', 'B-place', 'I-place', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
It is being alleged that racism could have been one of the triggers for the quarrel .,"['It', 'is', 'being', 'alleged', 'that', 'racism', 'could', 'have', 'been', 'one', 'of', 'the', 'triggers', 'for', 'the', 'quarrel', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-trigger', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
"About 1,000 angry protesters gathered outside the Alice Magistrates Court on Thursday where four suspects appeared on charges of murdering a Victoria Hospital tutor last year .","['About', '1,000', 'angry', 'protesters', 'gathered', 'outside', 'the', 'Alice', 'Magistrates', 'Court', 'on', 'Thursday', 'where', 'four', 'suspects', 'appeared', 'on', 'charges', 'of', 'murdering', 'a', 'Victoria', 'Hospital', 'tutor', 'last', 'year', '.']","['O', 'O', 'O', 'B-participant', 'B-trigger', 'B-fname', 'I-fname', 'I-fname', 'I-fname', 'I-fname', 'B-etime', 'I-etime', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Before their court appearance , protestors holding placards with various slogans filled the streets outside the court where a memorandum was handed to magistrate Xolile Dlulisa .","['Before', 'their', 'court', 'appearance', ',', 'protestors', 'holding', 'placards', 'with', 'various', 'slogans', 'filled', 'the', 'streets', 'outside', 'the', 'court', 'where', 'a', 'memorandum', 'was', 'handed', 'to', 'magistrate', 'Xolile', 'Dlulisa', '.']","['O', 'O', 'O', 'O', 'O', 'B-participant', 'B-trigger', 'I-trigger', 'O', 'O', 'B-trigger', 'I-trigger', 'I-trigger', 'I-trigger', 'B-fname', 'I-fname', 'I-fname', 'O', 'O', 'B-trigger', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
"The memorandum , from the residents of Ward 10 in the Nkonkobe municipality registered resentment and disapproval of the high crime rate in the country , in Alice in particular .","['The', 'memorandum', ',', 'from', 'the', 'residents', 'of', 'Ward', '10', 'in', 'the', 'Nkonkobe', 'municipality', 'registered', 'resentment', 'and', 'disapproval', 'of', 'the', 'high', 'crime', 'rate', 'in', 'the', 'country', ',', 'in', 'Alice', 'in', 'particular', '.']","['O', 'B-trigger', 'O', 'O', 'O', 'B-participant', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"The memorandum called for the State to refuse bail for murderers , saying residents could be tempted to take the law into their own hands .","['The', 'memorandum', 'called', 'for', 'the', 'State', 'to', 'refuse', 'bail', 'for', 'murderers', ',', 'saying', 'residents', 'could', 'be', 'tempted', 'to', 'take', 'the', 'law', 'into', 'their', 'own', 'hands', '.']","['O', 'B-trigger', 'O', 'O', 'O', 'B-target', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"A petition was sent to the Grahamstown area commissioner in June highlighting crime levels in the area , according to the memorandum .","['A', 'petition', 'was', 'sent', 'to', 'the', 'Grahamstown', 'area', 'commissioner', 'in', 'June', 'highlighting', 'crime', 'levels', 'in', 'the', 'area', ',', 'according', 'to', 'the', 'memorandum', '.']","['O', 'B-trigger', 'O', 'O', 'O', 'O', 'B-place', 'O', 'O', 'B-etime', 'I-etime', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-trigger', 'O']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
After Dlulisa accepted the memorandum the suspects were led handcuffed into the court to jeers from the protestors .,"['After', 'Dlulisa', 'accepted', 'the', 'memorandum', 'the', 'suspects', 'were', 'led', 'handcuffed', 'into', 'the', 'court', 'to', 'jeers', 'from', 'the', 'protestors', '.']","['O', 'O', 'O', 'O', 'B-trigger', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-participant', 'O']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Maoist banners found 10th April 2011 05:14 AM KORAPUT : MAOIST banners were found near the District Primary Education Project ( DPEP ) office today in which the ultras threatened to kill Shikhya Sahayak candidates , outsiders to the district , who have been selected to join the service here .","['Maoist', 'banners', 'found', '10th', 'April', '2011', '05:14', 'AM', 'KORAPUT', ':', 'MAOIST', 'banners', 'were', 'found', 'near', 'the', 'District', 'Primary', 'Education', 'Project', '(', 'DPEP', ')', 'office', 'today', 'in', 'which', 'the', 'ultras', 'threatened', 'to', 'kill', 'Shikhya', 'Sahayak', 'candidates', ',', 'outsiders', 'to', 'the', 'district', ',', 'who', 'have', 'been', 'selected', 'to', 'join', 'the', 'service', 'here', '.']","['B-participant', 'B-trigger', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-participant', 'B-trigger', 'O', 'O', 'B-fname', 'I-fname', 'I-fname', 'I-fname', 'I-fname', 'I-fname', 'I-fname', 'I-fname', 'I-fname', 'I-fname', 'B-etime', 'O', 'O', 'O', 'B-participant', 'B-trigger', 'I-trigger', 'I-trigger', 'B-target', 'I-target', 'I-target', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Maoists , in the banners , have also demanded release of hardcore cadre Ghasi who was arrested by police earlier this week .","['Maoists', ',', 'in', 'the', 'banners', ',', 'have', 'also', 'demanded', 'release', 'of', 'hardcore', 'cadre', 'Ghasi', 'who', 'was', 'arrested', 'by', 'police', 'earlier', 'this', 'week', '.']","['B-participant', 'O', 'O', 'O', 'B-trigger', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Similar banners were also found between Sunki and Ampavalli where Maoists also blocked road by felling trees .,"['Similar', 'banners', 'were', 'also', 'found', 'between', 'Sunki', 'and', 'Ampavalli', 'where', 'Maoists', 'also', 'blocked', 'road', 'by', 'felling', 'trees', '.']","['O', 'B-trigger', 'O', 'O', 'O', 'O', 'B-place', 'O', 'B-place', 'O', 'B-participant', 'O', 'B-trigger', 'I-trigger', 'O', 'O', 'O', 'O']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]"
"SIT fails to serve notice on Mani 14th November 2012 10:43 AM The Special Investigation Team ( SIT ) , probing the murder of Youth Congress leader Anchery Baby , failed to serve notice for polygraph test on former CPM Idukki secretary M M Mani and another accused Kynakari Kuttan on Tuesday .","['SIT', 'fails', 'to', 'serve', 'notice', 'on', 'Mani', '14th', 'November', '2012', '10:43', 'AM', 'The', 'Special', 'Investigation', 'Team', '(', 'SIT', ')', ',', 'probing', 'the', 'murder', 'of', 'Youth', 'Congress', 'leader', 'Anchery', 'Baby', ',', 'failed', 'to', 'serve', 'notice', 'for', 'polygraph', 'test', 'on', 'former', 'CPM', 'Idukki', 'secretary', 'M', 'M', 'Mani', 'and', 'another', 'accused', 'Kynakari', 'Kuttan', 'on', 'Tuesday', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-trigger', 'O', 'B-target', 'I-target', 'I-target', 'I-target', 'I-target', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Mpofu represents the families of slain miners and the miners who were arrested during labour unrest at Lonmin platinum mine in Rustenburg last year , where 44 people were killed .","['Mpofu', 'represents', 'the', 'families', 'of', 'slain', 'miners', 'and', 'the', 'miners', 'who', 'were', 'arrested', 'during', 'labour', 'unrest', 'at', 'Lonmin', 'platinum', 'mine', 'in', 'Rustenburg', 'last', 'year', ',', 'where', '44', 'people', 'were', 'killed', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-participant', 'O', 'O', 'B-participant', 'O', 'O', 'O', 'O', 'B-trigger', 'I-trigger', 'B-fname', 'I-fname', 'I-fname', 'I-fname', 'O', 'B-place', 'B-etime', 'I-etime', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Soon after the meeting , BJP legislators staged a dharna demanding Bhardwaj ’ s recall for his “ undemocratic conduct ” , even as the state Cabinet urged him to accord permission to convene a 10 - day legislature session from June 2 .","['Soon', 'after', 'the', 'meeting', ',', 'BJP', 'legislators', 'staged', 'a', 'dharna', 'demanding', 'Bhardwaj', '’', 's', 'recall', 'for', 'his', '“', 'undemocratic', 'conduct', '”', ',', 'even', 'as', 'the', 'state', 'Cabinet', 'urged', 'him', 'to', 'accord', 'permission', 'to', 'convene', 'a', '10', '-', 'day', 'legislature', 'session', 'from', 'June', '2', '.']","['O', 'O', 'O', 'O', 'O', 'B-organizer', 'B-participant', 'O', 'O', 'B-trigger', 'O', 'B-target', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Without naming Railway Minister Mamata Banerjee , who recently organised a controversial rally in Lalgarh , Mr. Agarwal wanted to know whether the government would take action against “ influential ” people who were openly supporting the Maoists .","['Without', 'naming', 'Railway', 'Minister', 'Mamata', 'Banerjee', ',', 'who', 'recently', 'organised', 'a', 'controversial', 'rally', 'in', 'Lalgarh', ',', 'Mr.', 'Agarwal', 'wanted', 'to', 'know', 'whether', 'the', 'government', 'would', 'take', 'action', 'against', '“', 'influential', '”', 'people', 'who', 'were', 'openly', 'supporting', 'the', 'Maoists', '.']","['O', 'O', 'B-organizer', 'I-organizer', 'I-organizer', 'I-organizer', 'O', 'O', 'O', 'O', 'O', 'O', 'B-trigger', 'O', 'B-place', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"The Left , the BJP and a few other parties have been disrupting Parliament proceedings for the past two days over the alleged involvement of the Maoists in organising Trinamool Congress rally at Lalgarh in West Bengal .","['The', 'Left', ',', 'the', 'BJP', 'and', 'a', 'few', 'other', 'parties', 'have', 'been', 'disrupting', 'Parliament', 'proceedings', 'for', 'the', 'past', 'two', 'days', 'over', 'the', 'alleged', 'involvement', 'of', 'the', 'Maoists', 'in', 'organising', 'Trinamool', 'Congress', 'rally', 'at', 'Lalgarh', 'in', 'West', 'Bengal', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-organizer', 'O', 'O', 'B-organizer', 'I-organizer', 'B-trigger', 'O', 'B-place', 'O', 'B-place', 'I-place', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
"Communal clashes in NE Delhi mar Eid Posted : Wed Jan 20 1999 IST NEW DELHI , JANUARY 19 : A minor tiff between children on Eid day led to Hindu-Muslim clashes in Welcome Colony near Seelampur in northeast Delhi .","['Communal', 'clashes', 'in', 'NE', 'Delhi', 'mar', 'Eid', 'Posted', ':', 'Wed', 'Jan', '20', '1999', 'IST', 'NEW', 'DELHI', ',', 'JANUARY', '19', ':', 'A', 'minor', 'tiff', 'between', 'children', 'on', 'Eid', 'day', 'led', 'to', 'Hindu-Muslim', 'clashes', 'in', 'Welcome', 'Colony', 'near', 'Seelampur', 'in', 'northeast', 'Delhi', '.']","['O', 'B-trigger', 'O', 'B-place', 'I-place', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-participant', 'B-trigger', 'O', 'O', 'O', 'O', 'B-place', 'O', 'B-place', 'I-place', 'O']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Several persons , including two policemen , were injured in the clash that lasted nearly an hour .","['Several', 'persons', ',', 'including', 'two', 'policemen', ',', 'were', 'injured', 'in', 'the', 'clash', 'that', 'lasted', 'nearly', 'an', 'hour', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-trigger', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
The police fired seven rounds in the air and lobbed nine teargas shells to bring the mob which fired from country-made guns and pelted stones under control .,"['The', 'police', 'fired', 'seven', 'rounds', 'in', 'the', 'air', 'and', 'lobbed', 'nine', 'teargas', 'shells', 'to', 'bring', 'the', 'mob', 'which', 'fired', 'from', 'country-made', 'guns', 'and', 'pelted', 'stones', 'under', 'control', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-participant', 'O', 'B-trigger', 'O', 'O', 'O', 'O', 'B-trigger', 'I-trigger', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0]"
